Effective Date,First Name,Last Name,Location,Job Name,GL Code,Labor Task,Deptment,Hours
2026-05-29,Sam,Petrov,Plant 2,OVERHEAD - General Engineering,6000,DESIGN - Connection Design,QC,0.5
2026-05-29,Iris,Hollander,Plant 1,25-1044 Harborview Medical Deck,5110,DRAFT - Erection Drawings,Engineering,3.5
2026-05-29,Iris,Hollander,Plant 1,25-1130 Fairmount Stadium Risers,5120,ADMIN - Meetings,Engineering,0.5
2026-05-29,Iris,Hollander,Plant 1,25-1130 Fairmount Stadium Risers,5120,ADMIN - Meetings,Engineering,4.0
2026-05-29,Kofi,Mensah,Plant 3,24-1207 Northgate Transit Center,5100,DESIGN - Connection Design,Drafting,5.5
2026-05-29,Kofi,Mensah,Plant 3,25-1044 Harborview Medical Deck,5110,DRAFT - Piece Tickets,Drafting,2.5
2026-06-01,Dana,Whitfield,Plant 1,25-1130 Fairmount Stadium Risers,5120,DRAFT - Erection Drawings,Engineering,8.0
2026-06-01,Marcus,Ohara,Plant 1,24-1207 Northgate Transit Center,5100,DRAFT - Erection Drawings,Engineering,8.0
2026-06-01,Priya,Raman,Plant 2,25-1130 Fairmount Stadium Risers,5120,ADMIN - Meetings,Engineering,8.0
2026-06-01,Alice,Boonyasak,Plant 1,25-1091 Kestrel Logistics Hub,5120,ADMIN - Meetings,Drafting,4.0
2026-06-01,Alice,Boonyasak,Plant 1,25-1130 Fairmount Stadium Risers,5120,DRAFT - Piece Tickets,Drafting,1.0
2026-06-01,Alice,Boonyasak,Plant 1,OVERHEAD - Training,6010,DESIGN - Member Design,Drafting,3.0
2026-06-01,Ruben,Castellanos,Plant 3,OVERHEAD - Training,6010,PM - Coordination,Engineering,6.0
2026-06-01,Ruben,Castellanos,Plant 3,25-1091 Kestrel Logistics Hub,5120,QC - Shop Review,Engineering,2.0
2026-06-01,Sam,Petrov,Plant 2,24-1207 Northgate Transit Center,5100,QC - Shop Review,QC,8.0
2026-06-01,Iris,Hollander,Plant 1,25-1091 Kestrel Logistics Hub,5120,ADMIN - Meetings,Engineering,8.0
2026-06-01,Kofi,Mensah,Plant 3,24-1180 Riverside Parking Structure,5100,DESIGN - Member Design,Drafting,8.0
2026-06-02,Marcus,Ohara,Plant 1,OVERHEAD - General Engineering,6000,DESIGN - Member Design,Engineering,2.0
2026-06-02,Marcus,Ohara,Plant 1,25-1130 Fairmount Stadium Risers,5120,ADMIN - Meetings,Engineering,0.5
2026-06-02,Marcus,Ohara,Plant 1,24-1207 Northgate Transit Center,5100,DRAFT - Erection Drawings,Engineering,5.5
2026-06-02,Priya,Raman,Plant 2,24-1180 Riverside Parking Structure,5100,ADMIN - Meetings,Engineering,6.0
2026-06-02,Priya,Raman,Plant 2,25-1002 Belmont Industrial Phase II,5110,DESIGN - Connection Design,Engineering,0.5
2026-06-02,Priya,Raman,Plant 2,24-1207 Northgate Transit Center,5100,PM - Coordination,Engineering,1.5
2026-06-02,Tomas,Lindqvist,Plant 2,25-1002 Belmont Industrial Phase II,5110,DESIGN - Member Design,Drafting,4.0
2026-06-02,Tomas,Lindqvist,Plant 2,25-1130 Fairmount Stadium Risers,5120,DRAFT - Erection Drawings,Drafting,3.0
2026-06-02,Tomas,Lindqvist,Plant 2,25-1044 Harborview Medical Deck,5110,DESIGN - Connection Design,Drafting,1.0
2026-06-02,Alice,Boonyasak,Plant 1,24-1207 Northgate Transit Center,5100,DESIGN - Member Design,Drafting,8.0
2026-06-02,Ruben,Castellanos,Plant 3,24-1180 Riverside Parking Structure,5100,PM - Coordination,Engineering,1.5
2026-06-02,Ruben,Castellanos,Plant 3,25-1002 Belmont Industrial Phase II,5110,DRAFT - Piece Tickets,Engineering,1.0
2026-06-02,Ruben,Castellanos,Plant 3,25-1002 Belmont Industrial Phase II,5110,DRAFT - Erection Drawings,Engineering,5.5
2026-06-02,Nia,Okonkwo,Plant 3,25-1044 Harborview Medical Deck,5110,DRAFT - Piece Tickets,QC,3.0
2026-06-02,Nia,Okonkwo,Plant 3,25-1002 Belmont Industrial Phase II,5110,PM - Coordination,QC,5.0
2026-06-02,Sam,Petrov,Plant 2,25-1044 Harborview Medical Deck,5110,DESIGN - Connection Design,QC,7.0
2026-06-02,Sam,Petrov,Plant 2,25-1091 Kestrel Logistics Hub,5120,ADMIN - Meetings,QC,0.5
2026-06-02,Sam,Petrov,Plant 2,25-1002 Belmont Industrial Phase II,5110,ADMIN - Meetings,QC,0.5
2026-06-02,Iris,Hollander,Plant 1,24-1180 Riverside Parking Structure,5100,DESIGN - Member Design,Engineering,2.0
2026-06-02,Iris,Hollander,Plant 1,OVERHEAD - Training,6010,ADMIN - Meetings,Engineering,6.0
2026-06-02,Kofi,Mensah,Plant 3,25-1091 Kestrel Logistics Hub,5120,DRAFT - Piece Tickets,Drafting,3.5
2026-06-02,Kofi,Mensah,Plant 3,25-1002 Belmont Industrial Phase II,5110,DRAFT - Erection Drawings,Drafting,4.5
2026-06-03,Dana,Whitfield,Plant 1,OVERHEAD - General Engineering,6000,QC - Shop Review,Engineering,7.0
2026-06-03,Dana,Whitfield,Plant 1,25-1091 Kestrel Logistics Hub,5120,DRAFT - Piece Tickets,Engineering,1.0
2026-06-03,Marcus,Ohara,Plant 1,OVERHEAD - Training,6010,DESIGN - Member Design,Engineering,6.5
2026-06-03,Marcus,Ohara,Plant 1,24-1180 Riverside Parking Structure,5100,DESIGN - Connection Design,Engineering,0.5
2026-06-03,Marcus,Ohara,Plant 1,25-1002 Belmont Industrial Phase II,5110,PM - Coordination,Engineering,1.0
2026-06-03,Priya,Raman,Plant 2,OVERHEAD - General Engineering,6000,ADMIN - Meetings,Engineering,8.0
2026-06-03,Tomas,Lindqvist,Plant 2,24-1180 Riverside Parking Structure,5100,DRAFT - Piece Tickets,Drafting,1.5
2026-06-03,Tomas,Lindqvist,Plant 2,24-1180 Riverside Parking Structure,5100,DESIGN - Connection Design,Drafting,6.5
2026-06-03,Alice,Boonyasak,Plant 1,24-1180 Riverside Parking Structure,5100,ADMIN - Meetings,Drafting,1.0
2026-06-03,Alice,Boonyasak,Plant 1,24-1207 Northgate Transit Center,5100,DRAFT - Erection Drawings,Drafting,7.0
2026-06-03,Ruben,Castellanos,Plant 3,25-1002 Belmont Industrial Phase II,5110,DRAFT - Piece Tickets,Engineering,7.5
2026-06-03,Ruben,Castellanos,Plant 3,24-1207 Northgate Transit Center,5100,QC - Shop Review,Engineering,0.5
2026-06-03,Sam,Petrov,Plant 2,25-1002 Belmont Industrial Phase II,5110,ADMIN - Meetings,QC,8.0
2026-06-03,Iris,Hollander,Plant 1,OVERHEAD - General Engineering,6000,ADMIN - Meetings,Engineering,7.5
2026-06-03,Iris,Hollander,Plant 1,25-1044 Harborview Medical Deck,5110,DESIGN - Member Design,Engineering,0.5
2026-06-04,Dana,Whitfield,Plant 1,25-1002 Belmont Industrial Phase II,5110,DESIGN - Connection Design,Engineering,3.0
2026-06-04,Dana,Whitfield,Plant 1,24-1207 Northgate Transit Center,5100,DESIGN - Connection Design,Engineering,0.5
2026-06-04,Dana,Whitfield,Plant 1,25-1044 Harborview Medical Deck,5110,DESIGN - Connection Design,Engineering,4.5
2026-06-04,Marcus,Ohara,Plant 1,OVERHEAD - Training,6010,DRAFT - Erection Drawings,Engineering,3.5
2026-06-04,Marcus,Ohara,Plant 1,OVERHEAD - Training,6010,DRAFT - Piece Tickets,Engineering,4.5
2026-06-04,Priya,Raman,Plant 2,24-1180 Riverside Parking Structure,5100,DRAFT - Erection Drawings,Engineering,1.0
2026-06-04,Priya,Raman,Plant 2,24-1180 Riverside Parking Structure,5100,QC - Shop Review,Engineering,7.0
2026-06-04,Alice,Boonyasak,Plant 1,25-1130 Fairmount Stadium Risers,5120,QC - Shop Review,Drafting,1.5
2026-06-04,Alice,Boonyasak,Plant 1,OVERHEAD - General Engineering,6000,PM - Coordination,Drafting,6.5
2026-06-04,Ruben,Castellanos,Plant 3,OVERHEAD - Training,6010,DESIGN - Member Design,Engineering,0.5
2026-06-04,Ruben,Castellanos,Plant 3,24-1207 Northgate Transit Center,5100,DESIGN - Connection Design,Engineering,5.5
2026-06-04,Ruben,Castellanos,Plant 3,24-1207 Northgate Transit Center,5100,ADMIN - Meetings,Engineering,2.0
2026-06-04,Nia,Okonkwo,Plant 3,OVERHEAD - Training,6010,PM - Coordination,QC,8.0
2026-06-04,Sam,Petrov,Plant 2,24-1180 Riverside Parking Structure,5100,DESIGN - Connection Design,QC,8.0
2026-06-04,Iris,Hollander,Plant 1,25-1002 Belmont Industrial Phase II,5110,DESIGN - Connection Design,Engineering,1.5
2026-06-04,Iris,Hollander,Plant 1,25-1091 Kestrel Logistics Hub,5120,DRAFT - Erection Drawings,Engineering,5.5
2026-06-04,Iris,Hollander,Plant 1,OVERHEAD - Training,6010,PM - Coordination,Engineering,1.0
2026-06-04,Kofi,Mensah,Plant 3,25-1002 Belmont Industrial Phase II,5110,PM - Coordination,Drafting,8.0
2026-06-05,Dana,Whitfield,Plant 1,OVERHEAD - General Engineering,6000,DRAFT - Piece Tickets,Engineering,2.0
2026-06-05,Dana,Whitfield,Plant 1,24-1207 Northgate Transit Center,5100,DESIGN - Connection Design,Engineering,6.0
2026-06-05,Marcus,Ohara,Plant 1,OVERHEAD - Training,6010,DESIGN - Member Design,Engineering,8.0
2026-06-05,Priya,Raman,Plant 2,25-1044 Harborview Medical Deck,5110,PM - Coordination,Engineering,8.0
2026-06-05,Alice,Boonyasak,Plant 1,25-1044 Harborview Medical Deck,5110,DESIGN - Member Design,Drafting,2.0
2026-06-05,Alice,Boonyasak,Plant 1,25-1130 Fairmount Stadium Risers,5120,PM - Coordination,Drafting,6.0
2026-06-05,Ruben,Castellanos,Plant 3,24-1180 Riverside Parking Structure,5100,DRAFT - Erection Drawings,Engineering,8.0
2026-06-05,Nia,Okonkwo,Plant 3,OVERHEAD - General Engineering,6000,DESIGN - Member Design,QC,8.0
2026-06-05,Sam,Petrov,Plant 2,OVERHEAD - Training,6010,PM - Coordination,QC,1.0
2026-06-05,Sam,Petrov,Plant 2,25-1130 Fairmount Stadium Risers,5120,DRAFT - Erection Drawings,QC,3.0
2026-06-05,Sam,Petrov,Plant 2,OVERHEAD - Training,6010,QC - Shop Review,QC,4.0
2026-06-05,Iris,Hollander,Plant 1,25-1091 Kestrel Logistics Hub,5120,DESIGN - Member Design,Engineering,8.0
2026-06-05,Kofi,Mensah,Plant 3,24-1180 Riverside Parking Structure,5100,QC - Shop Review,Drafting,2.5
2026-06-05,Kofi,Mensah,Plant 3,24-1180 Riverside Parking Structure,5100,PM - Coordination,Drafting,5.5
2026-06-08,Dana,Whitfield,Plant 1,24-1207 Northgate Transit Center,5100,QC - Shop Review,Engineering,4.5
2026-06-08,Dana,Whitfield,Plant 1,24-1207 Northgate Transit Center,5100,DESIGN - Connection Design,Engineering,3.5
2026-06-08,Marcus,Ohara,Plant 1,25-1002 Belmont Industrial Phase II,5110,DRAFT - Erection Drawings,Engineering,0.5
2026-06-08,Marcus,Ohara,Plant 1,24-1207 Northgate Transit Center,5100,DESIGN - Member Design,Engineering,7.5
2026-06-08,Priya,Raman,Plant 2,25-1044 Harborview Medical Deck,5110,DRAFT - Erection Drawings,Engineering,7.5
2026-06-08,Priya,Raman,Plant 2,OVERHEAD - Training,6010,QC - Shop Review,Engineering,0.5
2026-06-08,Tomas,Lindqvist,Plant 2,25-1044 Harborview Medical Deck,5110,ADMIN - Meetings,Drafting,5.5
2026-06-08,Tomas,Lindqvist,Plant 2,OVERHEAD - Training,6010,DESIGN - Member Design,Drafting,2.5
2026-06-08,Alice,Boonyasak,Plant 1,25-1002 Belmont Industrial Phase II,5110,DRAFT - Erection Drawings,Drafting,8.0
2026-06-08,Ruben,Castellanos,Plant 3,25-1091 Kestrel Logistics Hub,5120,DRAFT - Erection Drawings,Engineering,8.0
2026-06-08,Nia,Okonkwo,Plant 3,OVERHEAD - General Engineering,6000,PM - Coordination,QC,7.5
2026-06-08,Nia,Okonkwo,Plant 3,25-1002 Belmont Industrial Phase II,5110,DESIGN - Connection Design,QC,0.5
2026-06-08,Sam,Petrov,Plant 2,25-1002 Belmont Industrial Phase II,5110,DESIGN - Member Design,QC,8.0
2026-06-08,Iris,Hollander,Plant 1,24-1180 Riverside Parking Structure,5100,DRAFT - Piece Tickets,Engineering,0.5
2026-06-08,Iris,Hollander,Plant 1,25-1130 Fairmount Stadium Risers,5120,ADMIN - Meetings,Engineering,7.5
2026-06-08,Kofi,Mensah,Plant 3,25-1091 Kestrel Logistics Hub,5120,QC - Shop Review,Drafting,4.5
2026-06-08,Kofi,Mensah,Plant 3,24-1207 Northgate Transit Center,5100,DRAFT - Erection Drawings,Drafting,3.5
2026-06-09,Dana,Whitfield,Plant 1,25-1091 Kestrel Logistics Hub,5120,ADMIN - Meetings,Engineering,8.0
2026-06-09,Marcus,Ohara,Plant 1,25-1130 Fairmount Stadium Risers,5120,ADMIN - Meetings,Engineering,2.0
2026-06-09,Marcus,Ohara,Plant 1,25-1130 Fairmount Stadium Risers,5120,DRAFT - Erection Drawings,Engineering,3.0
2026-06-09,Marcus,Ohara,Plant 1,24-1180 Riverside Parking Structure,5100,DESIGN - Member Design,Engineering,3.0
2026-06-09,Priya,Raman,Plant 2,25-1002 Belmont Industrial Phase II,5110,DRAFT - Erection Drawings,Engineering,6.0
2026-06-09,Priya,Raman,Plant 2,OVERHEAD - Training,6010,DESIGN - Connection Design,Engineering,2.0
2026-06-09,Tomas,Lindqvist,Plant 2,OVERHEAD - General Engineering,6000,PM - Coordination,Drafting,2.0
2026-06-09,Tomas,Lindqvist,Plant 2,24-1207 Northgate Transit Center,5100,ADMIN - Meetings,Drafting,6.0
2026-06-09,Alice,Boonyasak,Plant 1,OVERHEAD - Training,6010,PM - Coordination,Drafting,6.0
2026-06-09,Alice,Boonyasak,Plant 1,25-1044 Harborview Medical Deck,5110,DESIGN - Connection Design,Drafting,2.0
2026-06-09,Nia,Okonkwo,Plant 3,25-1002 Belmont Industrial Phase II,5110,QC - Shop Review,QC,8.0
2026-06-09,Sam,Petrov,Plant 2,24-1207 Northgate Transit Center,5100,DESIGN - Connection Design,QC,8.0
2026-06-09,Iris,Hollander,Plant 1,25-1044 Harborview Medical Deck,5110,ADMIN - Meetings,Engineering,8.0
2026-06-09,Kofi,Mensah,Plant 3,25-1002 Belmont Industrial Phase II,5110,ADMIN - Meetings,Drafting,8.0
2026-06-10,Dana,Whitfield,Plant 1,25-1130 Fairmount Stadium Risers,5120,PM - Coordination,Engineering,8.0
2026-06-10,Marcus,Ohara,Plant 1,24-1207 Northgate Transit Center,5100,ADMIN - Meetings,Engineering,7.0
2026-06-10,Marcus,Ohara,Plant 1,OVERHEAD - Training,6010,DESIGN - Member Design,Engineering,1.0
2026-06-10,Priya,Raman,Plant 2,OVERHEAD - Training,6010,DRAFT - Piece Tickets,Engineering,2.0
2026-06-10,Priya,Raman,Plant 2,25-1002 Belmont Industrial Phase II,5110,QC - Shop Review,Engineering,1.0
2026-06-10,Priya,Raman,Plant 2,24-1207 Northgate Transit Center,5100,QC - Shop Review,Engineering,5.0
2026-06-10,Tomas,Lindqvist,Plant 2,OVERHEAD - Training,6010,ADMIN - Meetings,Drafting,5.5
2026-06-10,Tomas,Lindqvist,Plant 2,24-1207 Northgate Transit Center,5100,DESIGN - Member Design,Drafting,2.5
2026-06-10,Alice,Boonyasak,Plant 1,25-1002 Belmont Industrial Phase II,5110,DRAFT - Erection Drawings,Drafting,1.0
2026-06-10,Alice,Boonyasak,Plant 1,OVERHEAD - General Engineering,6000,ADMIN - Meetings,Drafting,5.0
2026-06-10,Alice,Boonyasak,Plant 1,25-1002 Belmont Industrial Phase II,5110,DRAFT - Erection Drawings,Drafting,2.0
2026-06-10,Ruben,Castellanos,Plant 3,25-1044 Harborview Medical Deck,5110,DRAFT - Erection Drawings,Engineering,8.0
2026-06-10,Nia,Okonkwo,Plant 3,25-1044 Harborview Medical Deck,5110,DESIGN - Member Design,QC,8.0
2026-06-10,Sam,Petrov,Plant 2,25-1130 Fairmount Stadium Risers,5120,DESIGN - Connection Design,QC,8.0
2026-06-10,Iris,Hollander,Plant 1,25-1044 Harborview Medical Deck,5110,DESIGN - Connection Design,Engineering,8.0
2026-06-10,Kofi,Mensah,Plant 3,25-1044 Harborview Medical Deck,5110,DRAFT - Piece Tickets,Drafting,6.0
2026-06-10,Kofi,Mensah,Plant 3,25-1044 Harborview Medical Deck,5110,DESIGN - Connection Design,Drafting,2.0
2026-06-11,Dana,Whitfield,Plant 1,25-1091 Kestrel Logistics Hub,5120,PM - Coordination,Engineering,8.0
2026-06-11,Marcus,Ohara,Plant 1,25-1130 Fairmount Stadium Risers,5120,ADMIN - Meetings,Engineering,8.0
2026-06-11,Priya,Raman,Plant 2,24-1207 Northgate Transit Center,5100,DESIGN - Member Design,Engineering,7.5
2026-06-11,Priya,Raman,Plant 2,OVERHEAD - Training,6010,DESIGN - Member Design,Engineering,0.5
2026-06-11,Tomas,Lindqvist,Plant 2,25-1130 Fairmount Stadium Risers,5120,DRAFT - Erection Drawings,Drafting,6.5
2026-06-11,Tomas,Lindqvist,Plant 2,24-1207 Northgate Transit Center,5100,ADMIN - Meetings,Drafting,1.5
2026-06-11,Alice,Boonyasak,Plant 1,25-1130 Fairmount Stadium Risers,5120,DESIGN - Member Design,Drafting,3.0
2026-06-11,Alice,Boonyasak,Plant 1,24-1180 Riverside Parking Structure,5100,DESIGN - Connection Design,Drafting,2.5
2026-06-11,Alice,Boonyasak,Plant 1,25-1044 Harborview Medical Deck,5110,PM - Coordination,Drafting,2.5
2026-06-11,Sam,Petrov,Plant 2,OVERHEAD - General Engineering,6000,DRAFT - Piece Tickets,QC,3.5
2026-06-11,Sam,Petrov,Plant 2,25-1130 Fairmount Stadium Risers,5120,DESIGN - Member Design,QC,1.5
2026-06-11,Sam,Petrov,Plant 2,25-1130 Fairmount Stadium Risers,5120,ADMIN - Meetings,QC,3.0
2026-06-11,Iris,Hollander,Plant 1,OVERHEAD - Training,6010,ADMIN - Meetings,Engineering,8.0
2026-06-11,Kofi,Mensah,Plant 3,25-1044 Harborview Medical Deck,5110,DESIGN - Connection Design,Drafting,8.0
2026-06-12,Dana,Whitfield,Plant 1,OVERHEAD - General Engineering,6000,ADMIN - Meetings,Engineering,8.0
2026-06-12,Priya,Raman,Plant 2,24-1180 Riverside Parking Structure,5100,ADMIN - Meetings,Engineering,8.0
2026-06-12,Tomas,Lindqvist,Plant 2,25-1130 Fairmount Stadium Risers,5120,DESIGN - Member Design,Drafting,3.5
2026-06-12,Tomas,Lindqvist,Plant 2,25-1130 Fairmount Stadium Risers,5120,DESIGN - Connection Design,Drafting,4.5
2026-06-12,Alice,Boonyasak,Plant 1,OVERHEAD - General Engineering,6000,QC - Shop Review,Drafting,8.0
2026-06-12,Ruben,Castellanos,Plant 3,24-1180 Riverside Parking Structure,5100,DESIGN - Member Design,Engineering,8.0
2026-06-12,Nia,Okonkwo,Plant 3,25-1091 Kestrel Logistics Hub,5120,DRAFT - Erection Drawings,QC,3.5
2026-06-12,Nia,Okonkwo,Plant 3,25-1002 Belmont Industrial Phase II,5110,PM - Coordination,QC,4.5
2026-06-12,Sam,Petrov,Plant 2,25-1091 Kestrel Logistics Hub,5120,DESIGN - Connection Design,QC,0.5
2026-06-12,Sam,Petrov,Plant 2,OVERHEAD - General Engineering,6000,PM - Coordination,QC,0.5
2026-06-12,Sam,Petrov,Plant 2,24-1207 Northgate Transit Center,5100,DESIGN - Member Design,QC,7.0
2026-06-12,Iris,Hollander,Plant 1,25-1130 Fairmount Stadium Risers,5120,ADMIN - Meetings,Engineering,4.0
2026-06-12,Iris,Hollander,Plant 1,OVERHEAD - Training,6010,ADMIN - Meetings,Engineering,2.0
2026-06-12,Iris,Hollander,Plant 1,24-1207 Northgate Transit Center,5100,QC - Shop Review,Engineering,2.0
2026-06-12,Kofi,Mensah,Plant 3,25-1091 Kestrel Logistics Hub,5120,ADMIN - Meetings,Drafting,8.0
2026-06-15,Dana,Whitfield,Plant 1,25-1091 Kestrel Logistics Hub,5120,ADMIN - Meetings,Engineering,8.0
2026-06-15,Marcus,Ohara,Plant 1,25-1091 Kestrel Logistics Hub,5120,QC - Shop Review,Engineering,8.0
2026-06-15,Priya,Raman,Plant 2,25-1044 Harborview Medical Deck,5110,ADMIN - Meetings,Engineering,8.0
2026-06-15,Tomas,Lindqvist,Plant 2,24-1207 Northgate Transit Center,5100,DRAFT - Piece Tickets,Drafting,0.5
2026-06-15,Tomas,Lindqvist,Plant 2,OVERHEAD - Training,6010,PM - Coordination,Drafting,2.0
2026-06-15,Tomas,Lindqvist,Plant 2,25-1044 Harborview Medical Deck,5110,ADMIN - Meetings,Drafting,5.5
2026-06-15,Alice,Boonyasak,Plant 1,OVERHEAD - Training,6010,ADMIN - Meetings,Drafting,6.5
2026-06-15,Alice,Boonyasak,Plant 1,24-1207 Northgate Transit Center,5100,DRAFT - Erection Drawings,Drafting,1.5
2026-06-15,Ruben,Castellanos,Plant 3,24-1207 Northgate Transit Center,5100,PM - Coordination,Engineering,8.0
2026-06-15,Nia,Okonkwo,Plant 3,OVERHEAD - General Engineering,6000,ADMIN - Meetings,QC,0.5
2026-06-15,Nia,Okonkwo,Plant 3,24-1207 Northgate Transit Center,5100,DRAFT - Erection Drawings,QC,7.5
2026-06-15,Sam,Petrov,Plant 2,25-1044 Harborview Medical Deck,5110,DESIGN - Connection Design,QC,4.0
2026-06-15,Sam,Petrov,Plant 2,24-1180 Riverside Parking Structure,5100,DRAFT - Erection Drawings,QC,4.0
2026-06-15,Iris,Hollander,Plant 1,24-1207 Northgate Transit Center,5100,DESIGN - Connection Design,Engineering,5.0
2026-06-15,Iris,Hollander,Plant 1,24-1180 Riverside Parking Structure,5100,DESIGN - Connection Design,Engineering,2.5
2026-06-15,Iris,Hollander,Plant 1,25-1130 Fairmount Stadium Risers,5120,DRAFT - Erection Drawings,Engineering,0.5
2026-06-15,Kofi,Mensah,Plant 3,25-1002 Belmont Industrial Phase II,5110,QC - Shop Review,Drafting,8.0
2026-06-16,Dana,Whitfield,Plant 1,OVERHEAD - Training,6010,ADMIN - Meetings,Engineering,8.0
2026-06-16,Marcus,Ohara,Plant 1,24-1207 Northgate Transit Center,5100,DRAFT - Erection Drawings,Engineering,4.5
2026-06-16,Marcus,Ohara,Plant 1,OVERHEAD - General Engineering,6000,PM - Coordination,Engineering,2.0
2026-06-16,Marcus,Ohara,Plant 1,24-1180 Riverside Parking Structure,5100,PM - Coordination,Engineering,1.5
2026-06-16,Priya,Raman,Plant 2,25-1002 Belmont Industrial Phase II,5110,DESIGN - Connection Design,Engineering,0.5
2026-06-16,Priya,Raman,Plant 2,25-1091 Kestrel Logistics Hub,5120,ADMIN - Meetings,Engineering,4.5
2026-06-16,Priya,Raman,Plant 2,24-1180 Riverside Parking Structure,5100,PM - Coordination,Engineering,3.0
2026-06-16,Tomas,Lindqvist,Plant 2,OVERHEAD - Training,6010,DRAFT - Erection Drawings,Drafting,4.5
2026-06-16,Tomas,Lindqvist,Plant 2,OVERHEAD - Training,6010,DRAFT - Erection Drawings,Drafting,1.5
2026-06-16,Tomas,Lindqvist,Plant 2,25-1130 Fairmount Stadium Risers,5120,DESIGN - Member Design,Drafting,2.0
2026-06-16,Alice,Boonyasak,Plant 1,OVERHEAD - General Engineering,6000,QC - Shop Review,Drafting,0.5
2026-06-16,Alice,Boonyasak,Plant 1,24-1207 Northgate Transit Center,5100,DRAFT - Piece Tickets,Drafting,2.5
2026-06-16,Alice,Boonyasak,Plant 1,25-1044 Harborview Medical Deck,5110,DRAFT - Erection Drawings,Drafting,5.0
2026-06-16,Ruben,Castellanos,Plant 3,25-1091 Kestrel Logistics Hub,5120,ADMIN - Meetings,Engineering,6.5
2026-06-16,Ruben,Castellanos,Plant 3,OVERHEAD - General Engineering,6000,DRAFT - Erection Drawings,Engineering,0.5
2026-06-16,Ruben,Castellanos,Plant 3,25-1130 Fairmount Stadium Risers,5120,DRAFT - Piece Tickets,Engineering,1.0
2026-06-16,Nia,Okonkwo,Plant 3,25-1044 Harborview Medical Deck,5110,DRAFT - Piece Tickets,QC,8.0
2026-06-16,Sam,Petrov,Plant 2,25-1130 Fairmount Stadium Risers,5120,PM - Coordination,QC,0.5
2026-06-16,Sam,Petrov,Plant 2,24-1180 Riverside Parking Structure,5100,DRAFT - Piece Tickets,QC,5.0
2026-06-16,Sam,Petrov,Plant 2,25-1091 Kestrel Logistics Hub,5120,DESIGN - Connection Design,QC,2.5
2026-06-16,Iris,Hollander,Plant 1,24-1180 Riverside Parking Structure,5100,PM - Coordination,Engineering,4.5
2026-06-16,Iris,Hollander,Plant 1,25-1130 Fairmount Stadium Risers,5120,ADMIN - Meetings,Engineering,0.5
2026-06-16,Iris,Hollander,Plant 1,24-1180 Riverside Parking Structure,5100,QC - Shop Review,Engineering,3.0
2026-06-16,Kofi,Mensah,Plant 3,25-1130 Fairmount Stadium Risers,5120,DESIGN - Member Design,Drafting,8.0
2026-06-17,Dana,Whitfield,Plant 1,25-1002 Belmont Industrial Phase II,5110,DESIGN - Connection Design,Engineering,0.5
2026-06-17,Dana,Whitfield,Plant 1,OVERHEAD - General Engineering,6000,ADMIN - Meetings,Engineering,4.5
2026-06-17,Dana,Whitfield,Plant 1,25-1002 Belmont Industrial Phase II,5110,DRAFT - Piece Tickets,Engineering,3.0
